46,0,1,0.000014,0.999771,0.000212,0.000004
47,0,2,0.007619,0.095519,0.864437,0.032426
48,0,1,0.000022,0.998762,0.001216,0.000000
49,0,1,0.002889,0.766524,0.230165,0.000422
50,0,1,0.001026,0.935116,0.060158,0.003700
51,0,1,0.000001,0.998727,0.000585,0.000686
52,0,1,0.000042,0.997951,0.001977,0.000030
53,0,1,0.000182,0.976918,0.022900,0.000001
54,0,1,0.009477,0.775370,0.215145,0.000008
55,0,1,0.000247,0.974374,0.025375,0.000003
56,0,1,0.000807,0.750765,0.248149,0.000278
57,0,1,0.000027,0.994718,0.005254,0.000000
58,0,1,0.000004,0.999994,0.000001,0.000000
59,0,1,0.000013,0.999907,0.000078,0.000002
60,0,1,0.000459,0.920755,0.072380,0.006406
61,0,1,0.000111,0.986219,0.011847,0.001823
62,0,1,0.000019,0.994570,0.004041,0.001370
63,0,1,0.000454,0.988359,0.010875,0.000312
64,0,1,0.000406,0.866204,0.114128,0.019262
65,0,1,0.000488,0.914306,0.084575,0.000631
66,0,1,0.000004,0.999566,0.000431,0.000000
67,0,1,0.000227,0.899664,0.034406,0.065703
68,0,1,0.000070,0.998022,0.001893,0.000015
69,0,1,0.000000,0.999998,0.000002,0.000000
70,0,1,0.000004,0.999115,0.000881,0.000000
71,0,1,0.001568,0.967090,0.031217,0.000124
72,0,1,0.000411,0.781558,0.217708,0.000323
73,0,1,0.000032,0.970959,0.028980,0.000029
74,0,1,0.000000,0.999989,0.000012,0.000000
75,0,1,0.000099,0.994997,0.004834,0.000070
76,0,1,0.000006,0.999697,0.000285,0.000012
77,0,1,0.000078,0.995571,0.004258,0.000094
78,0,1,0.000004,0.999979,0.000017,0.000000
79,0,1,0.000008,0.999566,0.000105,0.000321
80,0,1,0.000001,0.999895,0.000020,0.000085
81,0,1,0.000015,0.998667,0.000935,0.000383
82,0,1,0.000001,0.999497,0.000481,0.000021
83,0,1,0.000004,0.999940,0.000034,0.000022
84,0,1,0.000006,0.999979,0.000014,0.000001
85,0,1,0.000002,0.999994,0.000003,0.000000
86,0,1,0.000009,0.999426,0.000565,0.000000
87,0,1,0.000001,0.999889,0.000033,0.000077
88,0,1,0.000024,0.998068,0.001907,0.000001
89,0,1,0.000022,0.998658,0.001247,0.000074
90,0,1,0.000000,0.999733,0.000267,0.000000
91,0,1,0.000004,0.999520,0.000475,0.000001
92,0,1,0.000008,0.999458,0.000533,0.000000
93,0,1,0.000014,0.996283,0.003683,0.000020
94,0,1,0.000008,0.999685,0.000302,0.000005
95,0,1,0.000153,0.998760,0.001067,0.000020
96,0,1,0.000014,0.999640,0.000265,0.000081
97,0,1,0.000004,0.999694,0.000299,0.000003
98,0,1,0.000015,0.999016,0.000963,0.000006
99,0,1,0.000305,0.994965,0.003574,0.001156
100,0,1,0.000236,0.996920,0.002828,0.000016
101,0,1,0.000020,0.997362,0.002222,0.000396
102,0,1,0.000014,0.994713,0.005158,0.000116
103,0,1,0.000022,0.996129,0.000754,0.003095
104,0,1,0.000116,0.999661,0.000145,0.000079
105,0,1,0.000038,0.999873,0.000052,0.000038
106,0,1,0.000002,0.999902,0.000002,0.000094
107,0,1,0.000049,0.999842,0.000076,0.000032
108,0,1,0.000053,0.999253,0.000508,0.000187
109,0,1,0.000031,0.999926,0.000020,0.000023
110,0,1,0.000003,0.999961,0.000032,0.000004
111,0,1,0.000033,0.997344,0.002456,0.000168
112,0,1,0.000001,0.999990,0.000009,0.000000
113,0,1,0.000042,0.990360,0.009384,0.000215
114,0,1,0.000443,0.991083,0.006126,0.002349
115,0,1,0.000349,0.941576,0.054818,0.003257
116,0,1,0.000133,0.915797,0.000214,0.083856
117,0,1,0.000080,0.993495,0.001866,0.004559
118,0,1,0.000001,0.999988,0.000002,0.000010
119,0,1,0.001862,0.541377,0.016831,0.439929
120,0,1,0.000005,0.999990,0.000005,0.000000
121,0,1,0.000042,0.996347,0.001046,0.002566
122,0,1,0.000289,0.997092,0.002371,0.000247
123,0,1,0.000017,0.999576,0.000037,0.000370
124,0,1,0.000001,0.999655,0.000266,0.000078
125,0,1,0.000008,0.998323,0.000482,0.001187
126,0,1,0.000342,0.995319,0.000687,0.003653
127,0,1,0.000029,0.996582,0.002005,0.001385
128,0,1,0.000020,0.999688,0.000108,0.000184
129,0,1,0.000068,0.999722,0.000098,0.000112
130,0,1,0.000043,0.994981,0.004972,0.000004
131,0,1,0.000008,0.999900,0.000089,0.000002
132,0,1,0.000205,0.999407,0.000350,0.000037
133,0,1,0.000009,0.999882,0.000048,0.000061
134,0,1,0.002257,0.976219,0.018960,0.002564
135,0,1,0.000014,0.999916,0.000070,0.000001
136,0,2,0.000155,0.221625,0.777736,0.000484
137,0,1,0.000096,0.963255,0.036648,0.000001
138,0,1,0.000109,0.937557,0.016450,0.045884
139,0,1,0.000140,0.946820,0.053020,0.000020
140,0,1,0.000176,0.948850,0.034137,0.016837
141,0,1,0.000009,0.810515,0.170305,0.019172
142,0,1,0.000000,0.999997,0.000003,0.000000
143,0,1,0.000012,0.997240,0.002746,0.000003
144,0,1,0.000328,0.984100,0.008896,0.006675
145,0,1,0.000004,0.994533,0.000003,0.005461
146,0,1,0.000002,0.999995,0.000003,0.000000
147,0,1,0.000667,0.995658,0.003249,0.000426
148,0,3,0.006204,0.079991,0.120224,0.793580
149,0,1,0.000004,0.999255,0.000739,0.000001
150,0,1,0.000050,0.929609,0.003781,0.066559
151,0,1,0.000009,0.999871,0.000116,0.000003
152,0,1,0.000013,0.999116,0.000005,0.000866
153,0,1,0.000020,0.999967,0.000013,0.000000
154,0,1,0.000028,0.999804,0.000141,0.000026
155,0,1,0.000205,0.990644,0.008960,0.000190
156,0,1,0.000721,0.997823,0.001385,0.000071
157,0,1,0.000004,0.999456,0.000536,0.000004
158,0,1,0.000001,0.999701,0.000298,0.000000
159,0,1,0.000006,0.991699,0.008291,0.000005
160,0,1,0.002145,0.463819,0.463009,0.071028
161,0,1,0.000041,0.994696,0.004119,0.001144
162,0,1,0.000015,0.999915,0.000070,0.000000
163,0,1,0.022842,0.976802,0.000354,0.000002
164,0,1,0.000014,0.998746,0.001240,0.000001
165,0,1,0.000017,0.999957,0.000026,0.000000
166,0,3,0.003828,0.000062,0.000867,0.995243
167,0,1,0.000080,0.999733,0.000187,0.000000
168,0,1,0.000897,0.998502,0.000552,0.000049
169,0,1,0.001331,0.920770,0.002977,0.074922
170,0,1,0.000579,0.975770,0.000710,0.022941
171,0,1,0.002386,0.992880,0.004704,0.000030
172,0,1,0.000002,0.999813,0.000182,0.000004
173,0,1,0.000179,0.996120,0.003700,0.000001
174,0,3,0.003268,0.011003,0.005952,0.979777
175,0,1,0.000095,0.999778,0.000033,0.000094
176,0,1,0.000007,0.999642,0.000201,0.000151
177,0,1,0.000276,0.999078,0.000564,0.000082
178,0,1,0.000421,0.998804,0.000012,0.000763
179,0,1,0.000048,0.990301,0.000072,0.009579
180,0,1,0.000147,0.999675,0.000153,0.000025
181,0,1,0.000098,0.997961,0.001792,0.000150
182,0,1,0.000008,0.999984,0.000009,0.000000
183,0,1,0.000007,0.999985,0.000008,0.000000
184,0,1,0.000001,0.999993,0.000006,0.000000
185,0,1,0.000001,0.999999,0.000000,0.000000
186,0,1,0.000630,0.999248,0.000121,0.000000
187,0,1,0.000017,0.999934,0.000047,0.000002
188,0,1,0.000009,0.999973,0.000017,0.000001
189,0,1,0.000033,0.999925,0.000040,0.000003
190,0,1,0.000222,0.999317,0.000430,0.000031
191,0,1,0.000513,0.996832,0.002502,0.000153
192,0,1,0.000589,0.996684,0.000524,0.002203
193,0,1,0.000005,0.999111,0.000707,0.000178
194,0,1,0.001059,0.992847,0.005995,0.000099
195,0,1,0.000082,0.989376,0.000018,0.010524
196,0,1,0.000110,0.999680,0.000192,0.000018
197,0,1,0.000011,0.999747,0.000000,0.000242
198,0,1,0.000440,0.998376,0.000573,0.000612
199,0,1,0.000880,0.760287,0.010797,0.228037
200,0,1,0.034298,0.830134,0.128708,0.006860
201,0,1,0.002003,0.997638,0.000183,0.000175
202,0,1,0.000125,0.999731,0.000022,0.000121
203,0,1,0.003001,0.992482,0.001615,0.002902
204,0,1,0.000419,0.999332,0.000230,0.000018
205,0,1,0.000442,0.999534,0.000024,0.000000
206,0,1,0.000635,0.999113,0.000009,0.000243
207,0,1,0.000145,0.997177,0.000356,0.002322
208,0,1,0.000070,0.999429,0.000007,0.000494
209,0,1,0.004732,0.945367,0.043210,0.006692
210,0,1,0.000239,0.959095,0.000019,0.040647
211,0,1,0.000073,0.965813,0.001021,0.033093
212,0,1,0.000085,0.999219,0.000003,0.000693
213,0,1,0.000011,0.999397,0.000592,0.000000
214,0,1,0.000002,0.999901,0.000097,0.000000
215,0,1,0.010193,0.553296,0.370989,0.065523
216,0,1,0.000023,0.999155,0.000773,0.000049
