15,51.398,-62.544,571.870,0.83362,30.720,-17.631,572.225,0.53788,-21.010,-26.413,567.861,0.40278,-51.477,19.408,563.591,0.35462,-65.891,33.989,506.628,0.53192,87.574,-7.892,568.923,0.44849,106.380,45.908,562.933,0.40637,109.449,60.093,504.872,0.36396,-18.358,103.033,643.489,0.30969,-48.260,124.037,627.758,0.33647,-24.744,202.959,627.871,0.24937,45.924,108.668,639.991,0.36319,57.555,152.835,615.427,0.35609,35.398,235.135,605.217,0.14915,34.013,-79.524,569.872,0.84933,68.305,-71.829,568.794,0.87619,-1.813,-67.631,579.880,0.73605,82.280,-55.916,560.953,0.62730
16,53.585,-65.875,596.031,0.84946,32.054,-19.420,584.452,0.57538,-21.303,-31.279,595.092,0.44342,-54.637,19.155,598.023,0.37653,-71.026,37.985,556.477,0.56319,90.057,-7.360,580.436,0.45725,106.732,44.025,564.755,0.41890,111.162,61.249,504.307,0.30874,-18.560,103.359,650.415,0.29272,-48.398,129.202,649.896,0.32597,-23.715,215.949,663.056,0.17950,47.710,111.021,653.836,0.35458,60.050,156.634,633.821,0.34255,36.228,242.948,619.546,0.17414,35.530,-83.080,595.259,0.85680,71.892,-76.301,598.591,0.87554,-2.549,-69.001,591.653,0.75068,84.007,-56.180,577.413,0.61110
17,52.746,-64.839,586.643,0.84781,31.443,-19.037,573.363,0.58486,-21.155,-28.677,571.927,0.44274,-53.177,18.158,567.124,0.33516,-69.454,37.108,534.144,0.52872,87.248,-8.559,566.814,0.47068,107.567,43.254,572.749,0.41609,110.531,61.571,506.993,0.29204,-18.002,105.491,658.767,0.32334,-49.909,133.788,681.286,0.29241,-29.492,234.758,726.228,0.25260,46.247,109.425,644.438,0.35395,57.110,149.683,602.716,0.32584,33.233,216.312,556.779,0.13789,35.164,-82.228,589.128,0.85680,69.500,-73.769,578.681,0.87937,-1.866,-69.356,588.738,0.74889,81.479,-55.832,560.083,0.59588
18,52.095,-64.920,587.403,0.83387,29.795,-18.195,567.850,0.57794,-21.696,-27.107,568.023,0.41305,-52.073,17.780,555.317,0.35084,-69.971,36.088,538.093,0.59111,85.880,-8.570,566.711,0.46317,106.414,44.463,570.449,0.38947,108.943,60.162,505.423,0.35056,-17.694,99.298,620.116,0.33214,-48.468,127.836,650.988,0.27090,-24.122,192.028,594.093,0.13960,44.697,105.790,623.019,0.36700,57.688,153.915,616.814,0.34813,35.019,231.458,586.631,0.19335,34.199,-81.635,584.937,0.84816,70.143,-73.796,584.312,0.86506,-1.857,-70.475,586.382,0.77790,85.648,-57.497,598.543,0.55488
19,48.089,-62.685,573.211,0.83175,30.059,-18.351,572.956,0.58362,-21.902,-29.447,573.589,0.38550,-51.131,17.254,559.727,0.34975,-69.821,35.370,537.051,0.60616,85.908,-7.816,562.477,0.44504,104.878,42.728,565.779,0.43816,106.763,58.946,495.268,0.35100,-17.809,104.321,651.467,0.32050,-50.051,131.177,672.129,0.25622,-25.347,221.575,685.416,0.13148,44.797,111.604,657.228,0.36307,58.377,157.537,640.562,0.49474,34.212,229.130,597.189,0.20691,31.946,-79.532,570.010,0.85235,67.384,-72.279,572.451,0.84015,-2.438,-67.159,564.218,0.76895,81.620,-57.540,570.389,0.54572
20,49.201,-64.130,586.662,0.83329,29.676,-18.111,565.961,0.56693,-23.177,-27.243,570.571,0.41222,-52.009,17.996,561.972,0.39718,-68.009,35.088,523.064,0.64127,85.451,-7.210,568.349,0.43347,101.734,41.332,556.109,0.44221,107.987,60.845,500.915,0.33876,-17.925,95.814,602.916,0.31431,-43.553,108.832,594.456,0.26051,-23.432,192.963,594.698,0.19902,40.075,104.240,609.581,0.35586,55.087,148.963,596.983,0.44268,30.990,223.585,564.966,0.19540,32.121,-81.648,585.258,0.84819,68.738,-73.031,583.957,0.83526,-2.615,-70.625,599.558,0.75445,83.014,-57.831,580.160,0.59277
21,48.063,-62.652,573.135,0.83199,30.354,-19.220,578.644,0.59328,-22.615,-28.778,573.917,0.42718,-52.124,17.575,570.652,0.37103,-72.425,35.999,556.891,0.64115,85.930,-8.623,571.651,0.43073,99.830,39.097,552.980,0.47392,101.584,55.520,502.138,0.47243,-17.290,101.379,633.153,0.29595,-48.005,120.806,655.530,0.27642,-25.512,197.925,610.018,0.16612,45.118,110.486,650.659,0.35210,58.624,157.765,635.267,0.42894,35.992,237.241,603.133,0.19645,30.532,-78.632,568.483,0.84611,66.705,-70.201,566.778,0.84063,-2.515,-67.406,572.096,0.78345,78.532,-55.375,548.987,0.60288
22,48.009,-62.828,580.870,0.83933,28.340,-17.050,553.069,0.54841,-23.540,-27.566,563.246,0.40935,-51.541,14.650,564.021,0.37425,-73.354,35.145,553.757,0.60090,82.966,-6.341,551.986,0.44754,93.642,37.907,518.652,0.48223,93.567,51.995,465.272,0.47134,-18.072,99.939,633.760,0.28852,-53.422,131.835,706.145,0.30889,-30.094,226.921,699.340,0.18247,43.788,109.098,642.603,0.36182,60.686,167.039,666.177,0.40238,36.144,253.595,644.733,0.20737,31.091,-79.443,579.265,0.84921,66.063,-70.296,573.058,0.84672,-2.525,-66.613,577.269,0.77318,76.055,-53.447,536.210,0.69144
23,50.127,-65.589,606.553,0.83075,30.875,-18.858,589.008,0.58741,-21.735,-28.754,587.367,0.42239,-56.416,19.993,601.685,0.41848,-85.107,39.743,614.529,0.57432,85.900,-7.250,571.535,0.45234,100.378,39.963,555.925,0.44973,110.561,61.230,559.872,0.52262,-21.109,102.790,656.873,0.30609,-48.671,119.057,613.865,0.31410,-27.482,203.170,621.540,0.21723,43.349,114.098,671.910,0.37541,58.773,161.038,645.318,0.41685,36.401,249.228,635.550,0.22253,32.567,-81.829,607.241,0.85100,69.426,-73.184,602.293,0.86657,-2.690,-70.371,616.284,0.78438,83.760,-57.199,595.295,0.67780
24,46.699,-61.294,573.225,0.83257,30.445,-19.288,580.513,0.62252,-22.453,-30.886,587.633,0.46859,-53.378,15.192,584.220,0.41922,-79.855,36.268,571.532,0.62362,85.533,-7.273,573.686,0.44290,96.616,38.078,538.793,0.48886,104.461,57.855,529.060,0.54226,-22.399,101.342,647.552,0.31769,-55.607,135.284,680.565,0.29254,-30.972,229.704,700.139,0.24637,39.112,104.868,617.625,0.35983,56.690,158.945,630.839,0.37577,34.143,251.884,636.451,0.18716,30.256,-78.363,576.451,0.85509,65.294,-69.568,572.504,0.86372,-3.191,-65.474,573.358,0.76184,81.439,-55.626,578.905,0.61625
25,48.757,-64.005,598.426,0.83789,29.231,-18.502,557.308,0.59207,-20.756,-29.471,560.921,0.45436,-52.806,16.888,570.543,0.40815,-75.805,34.444,542.617,0.60295,83.783,-6.456,561.929,0.43854,97.649,38.505,544.556,0.47068,103.999,57.597,526.732,0.44545,-22.260,102.353,644.114,0.30493,-51.894,126.944,654.493,0.28146,-29.305,198.705,612.395,0.16943,40.608,109.644,641.164,0.35030,57.677,161.881,633.395,0.36213,32.858,244.892,626.422,0.17590,31.836,-80.759,594.020,0.85878,67.367,-73.176,596.646,0.86832,-2.600,-67.953,595.140,0.78833,81.717,-54.397,580.953,0.71767
26,46.100,-60.517,565.860,0.83039,29.838,-17.950,582.618,0.56190,-23.265,-28.031,572.807,0.45357,-55.043,17.159,579.385,0.44618,-79.278,36.367,562.609,0.58774,86.469,-6.650,579.824,0.44262,101.507,40.563,573.763,0.37621,108.848,58.085,568.687,0.35251,-22.985,105.590,664.401,0.31899,-57.132,141.565,699.413,0.30288,-30.145,216.045,663.378,0.17045,40.672,108.555,630.403,0.35303,54.044,152.971,601.358,0.38911,32.032,227.588,583.974,0.20882,30.177,-77.191,562.879,0.85552,63.236,-68.707,560.103,0.86380,-2.451,-64.316,569.037,0.74481,79.008,-55.292,561.458,0.67206
27,47.188,-62.438,570.963,0.85527,29.894,-18.269,570.410,0.58895,-22.112,-28.825,561.384,0.43338,-57.039,19.662,571.401,0.45505,-88.800,41.438,566.980,0.42749,85.023,-5.804,565.562,0.44788,96.072,39.820,535.810,0.36643,104.058,55.101,527.059,0.41421,-21.451,102.278,643.608,0.29265,-53.555,134.261,675.384,0.29945,-30.208,218.097,664.774,0.19026,40.048,107.593,620.492,0.36653,52.042,147.230,578.837,0.42029,31.937,221.929,569.455,0.15373,30.724,-79.191,572.438,0.86803,65.792,-69.295,564.920,0.84470,-1.831,-66.072,578.668,0.75339,80.349,-55.098,566.455,0.71715
28,49.154,-66.473,594.940,0.88374,30.095,-19.063,574.138,0.57795,-23.484,-29.714,578.436,0.45573,-57.355,18.632,581.723,0.42599,-80.018,35.697,563.017,0.53957,83.611,-7.166,565.404,0.43500,97.194,38.435,553.212,0.37207,97.804,50.935,510.928,0.44657,-21.512,102.560,645.409,0.31756,-56.691,139.174,704.357,0.30517,-30.395,223.714,686.883,0.15722,43.464,113.052,661.164,0.34980,57.567,162.957,640.618,0.38606,30.203,217.313,562.845,0.16856,32.012,-83.209,596.046,0.88757,67.944,-75.155,589.451,0.85646,-1.864,-68.002,595.356,0.73470,82.819,-54.437,588.728,0.78303
29,49.542,-66.036,590.732,0.86339,31.754,-16.107,592.213,0.52930,-21.743,-30.879,587.643,0.43885,-59.447,19.778,595.591,0.41677,-86.282,37.944,587.089,0.45426,87.830,-3.214,589.136,0.37054,98.211,36.385,562.805,0.27229,103.626,52.353,551.769,0.24238,-22.982,107.315,665.183,0.32335,-51.881,121.659,664.543,0.29943,-26.440,210.469,632.196,0.16461,41.452,114.318,654.723,0.31612,55.094,151.490,612.947,0.38752,33.196,226.447,592.050,0.19092,33.126,-82.453,590.614,0.85888,69.183,-74.951,587.877,0.86485,-0.430,-67.701,592.699,0.69575,84.067,-54.793,592.576,0.80023
30,48.259,-65.931,583.545,0.84458,30.508,-17.940,582.036,0.54305,-22.475,-30.229,588.568,0.43268,-60.339,19.124,597.098,0.43372,-84.248,35.695,573.355,0.43146,83.646,-5.119,565.540,0.42092,99.916,37.210,564.865,0.33549,104.413,53.084,552.552,0.24109,-21.622,103.716,647.732,0.31123,-51.264,117.937,627.627,0.26919,-31.552,215.497,659.265,0.21394,39.598,109.174,625.201,0.32368,54.466,155.347,622.529,0.44560,30.646,214.949,558.461,0.17114,32.217,-82.647,586.903,0.85931,68.118,-75.264,584.748,0.88028,-1.833,-66.788,584.750,0.72707,81.107,-52.874,571.816,0.80419
31,48.552,-66.357,587.099,0.82474,29.807,-16.831,568.363,0.53018,-20.946,-29.074,566.241,0.40397,-58.090,17.720,575.086,0.38202,-79.374,34.473,553.842,0.45571,82.883,-5.085,560.430,0.40546,96.802,35.637,551.023,0.34943,100.313,51.327,534.223,0.21764,-21.542,103.439,645.961,0.28253,-50.240,122.913,633.749,0.20235,0.000,0.000,0.000,0.08139,41.985,112.026,650.567,0.34201,54.232,163.694,637.475,0.41053,35.253,240.576,615.415,0.16869,31.821,-82.309,579.778,0.85018,68.732,-75.855,584.114,0.88881,-1.859,-66.481,588.260,0.75662,81.084,-53.524,571.398,0.75368
32,48.870,-65.161,582.658,0.84128,28.399,-13.740,554.675,0.50508,-23.720,-24.333,567.274,0.38136,-57.587,18.471,576.884,0.39081,-78.159,33.927,545.284,0.54508,81.078,-5.628,548.242,0.39366,96.771,36.944,550.760,0.35244,100.420,52.022,534.759,0.32425,-22.215,105.918,642.091,0.30629,-51.127,127.409,625.754,0.24074,0.000,0.000,0.000,0.07282,43.101,113.962,643.794,0.34408,55.784,158.601,620.512,0.37490,33.203,232.274,592.325,0.16133,33.501,-82.365,585.115,0.85670,68.414,-74.802,581.271,0.88025,-2.517,-65.423,585.044,0.78093,81.346,-53.003,573.279,0.82387
33,48.427,-66.158,585.620,0.84931,27.725,-14.430,582.433,0.48236,-24.454,-25.782,584.643,0.37901,-59.134,19.462,585.315,0.37339,-84.783,36.626,576.930,0.49714,83.874,-7.252,571.709,0.41016,97.523,36.299,551.278,0.34001,100.047,50.871,536.208,0.25239,-21.652,102.632,626.760,0.28678,-51.609,127.094,631.655,0.22546,-23.534,215.728,636.445,0.17479,42.802,109.669,628.033,0.34480,54.797,153.057,601.665,0.40195,34.284,221.120,574.493,0.18897,33.002,-82.939,588.873,0.84389,68.723,-75.167,584.028,0.87292,-1.829,-65.980,583.934,0.75127,83.768,-54.576,590.475,0.82808
34,46.569,-65.718,563.460,0.83872,28.717,-14.906,574.108,0.53566,-24.013,-26.040,574.579,0.39921,-58.880,18.882,589.934,0.33615,-80.571,34.206,571.743,0.53678,83.939,-7.196,567.489,0.40760,99.207,35.573,560.821,0.28420,98.181,47.381,526.323,0.20245,-19.798,103.974,639.737,0.25831,-46.352,113.550,632.777,0.23610,0.000,0.000,0.000,0.08638,43.915,114.531,655.930,0.35256,60.622,171.688,665.403,0.38138,36.260,238.928,607.424,0.17589,30.102,-80.253,560.433,0.84333,66.509,-73.439,565.173,0.89532,-1.722,-63.333,543.157,0.74386,77.904,-50.781,549.070,0.79369
35,48.435,-69.069,586.125,0.85710,30.190,-14.934,603.426,0.52896,-25.735,-25.660,597.916,0.41297,-59.279,19.747,593.815,0.40809,-89.966,37.457,602.347,0.42606,88.261,-6.083,591.857,0.38137,102.565,37.740,583.768,0.17872,0.000,0.000,0.000,0.00000,-20.675,111.021,668.141,0.22550,-48.366,115.677,671.708,0.26383,0.000,0.000,0.000,0.00000,42.315,111.906,632.157,0.37390,57.112,164.031,627.002,0.37376,35.165,237.990,601.344,0.15491,31.273,-84.133,582.626,0.85206,68.120,-75.899,578.933,0.88827,-2.598,-70.704,600.015,0.76328,79.170,-52.245,557.951,0.78789
36,47.047,-68.772,577.805,0.86321,26.968,-14.026,566.495,0.50999,-24.600,-24.521,571.598,0.36197,-56.566,19.514,566.590,0.41868,-83.848,34.627,556.845,0.50172,83.046,-5.723,557.045,0.38500,101.323,50.200,550.187,0.15011,0.000,0.000,0.000,0.08340,-16.338,107.443,656.180,0.21871,-47.203,114.396,655.145,0.25313,0.000,0.000,0.000,0.05151,45.726,115.100,659.204,0.35732,52.097,151.521,587.289,0.38711,30.766,213.884,537.163,0.14997,30.076,-83.485,573.324,0.87416,64.936,-75.463,575.238,0.87060,-2.524,-67.036,574.831,0.78133,79.544,-53.638,565.445,0.76360
37,47.681,-71.407,594.182,0.86151,28.292,-14.032,565.726,0.53293,-23.921,-26.610,572.088,0.39121,-57.598,18.700,584.144,0.39689,-82.393,31.775,565.299,0.51594,82.439,-4.341,552.843,0.33217,100.439,54.063,548.975,0.11082,95.973,43.798,480.149,0.10696,-18.346,104.551,643.223,0.29175,-54.512,130.580,677.463,0.33131,-29.948,225.280,676.700,0.23049,43.451,115.419,660.960,0.36236,59.976,176.171,667.193,0.35237,38.247,261.224,654.059,0.14358,30.886,-86.531,589.276,0.86606,66.465,-79.513,595.446,0.88075,-3.364,-70.913,608.163,0.78535,83.961,-60.191,596.812,0.78790
38,47.602,-72.404,602.312,0.86587,30.009,-14.864,600.047,0.55600,-26.345,-24.101,595.316,0.37994,-57.811,19.725,593.467,0.37334,-83.621,32.236,573.705,0.51882,88.585,-3.195,589.246,0.35279,107.867,51.689,581.937,0.13666,110.731,46.602,510.835,0.26080,-20.512,103.782,638.517,0.30285,-52.071,118.278,637.613,0.35869,-28.540,221.693,663.447,0.22234,41.541,113.936,643.625,0.35975,54.014,158.660,600.921,0.39425,38.457,262.600,657.526,0.11963,30.731,-88.787,599.961,0.84601,66.748,-79.878,598.092,0.88228,-3.327,-71.058,596.999,0.77358,85.688,-60.708,609.047,0.78033
39,43.248,-70.076,583.091,0.86404,25.958,-13.843,559.329,0.53084,-27.732,-24.252,565.294,0.34588,-61.947,18.803,565.834,0.30280,-87.591,31.506,526.800,0.42907,84.242,0.993,551.498,0.38208,0.000,0.000,0.000,0.08131,105.008,52.683,492.627,0.12213,-21.575,104.375,647.030,0.31548,-57.523,129.765,704.164,0.34336,-28.295,234.496,696.751,0.19554,41.878,112.543,648.961,0.35761,54.560,158.017,615.367,0.41502,33.895,232.148,579.516,0.13812,27.070,-85.697,583.600,0.82790,62.898,-76.915,576.003,0.85181,-3.934,-69.144,580.842,0.75508,80.739,-57.747,579.232,0.80614
40,42.536,-69.984,582.271,0.86289,26.221,-12.970,580.427,0.55844,-28.785,-23.859,572.380,0.37223,-62.960,19.527,588.014,0.37558,-95.385,35.155,599.803,0.57471,88.476,6.640,579.271,0.40231,0.000,0.000,0.000,0.05341,0.000,0.000,0.000,0.00000,-25.352,106.256,663.580,0.31678,-54.266,129.629,664.240,0.24970,-28.343,213.254,640.551,0.16254,38.528,111.209,632.548,0.35220,51.642,159.576,615.645,0.37052,30.382,233.483,579.343,0.14507,26.174,-85.722,579.267,0.84402,61.663,-77.084,577.270,0.83120,-6.157,-70.452,592.064,0.70538,76.088,-55.831,560.154,0.75157
41,42.431,-69.867,581.115,0.88077,26.455,-12.386,585.664,0.58685,-32.171,-23.432,596.791,0.35326,-66.680,20.726,602.315,0.37693,-94.012,33.681,586.740,0.53589,86.670,8.005,576.615,0.41620,0.000,0.000,0.000,0.08467,0.000,0.000,0.000,0.00000,-23.050,109.900,666.232,0.29428,-58.905,138.064,720.818,0.28799,-29.599,222.726,669.013,0.20994,36.362,105.701,597.099,0.38664,49.840,148.337,585.941,0.40197,30.353,235.878,592.411,0.18727,25.526,-85.125,579.815,0.85135,60.900,-77.891,583.180,0.83038,-7.335,-68.124,572.370,0.72079,80.042,-59.986,594.690,0.75133
42,41.782,-68.883,572.774,0.89525,24.368,-12.386,553.874,0.60701,-28.990,-22.928,549.914,0.38555,-63.221,19.658,571.069,0.37264,-97.138,33.744,575.817,0.41104,80.613,6.905,545.002,0.42576,79.405,65.316,532.455,0.11911,80.555,49.579,458.482,0.32700,-22.041,104.311,637.073,0.30024,-58.352,139.012,703.584,0.27012,-31.345,222.877,671.892,0.18966,38.774,113.414,649.536,0.40171,55.815,171.840,685.266,0.52894,34.952,249.962,651.474,0.20940,25.117,-84.481,570.779,0.86792,58.319,-76.140,565.006,0.84029,-8.006,-68.082,571.998,0.74955,75.069,-57.271,567.832,0.77142
43,40.527,-68.555,564.513,0.88143,24.302,-13.368,568.249,0.62016,-30.044,-23.908,557.494,0.40313,-64.489,19.633,570.128,0.45561,-93.454,31.147,553.995,0.46548,81.255,5.687,553.893,0.41949,0.000,0.000,0.000,0.09385,87.116,57.392,524.721,0.34749,-21.641,108.521,648.462,0.30275,-49.389,113.816,613.559,0.25126,0.000,0.000,0.000,0.08693,39.441,113.896,647.736,0.41697,50.161,156.799,625.303,0.49162,31.265,238.989,624.864,0.23132,24.817,-83.612,564.848,0.88357,57.304,-76.364,561.683,0.86096,-7.753,-63.891,553.519,0.75531,73.283,-56.421,559.344,0.78879
44,41.521,-70.302,578.810,0.87275,22.944,-12.011,568.613,0.57443,-32.650,-20.923,567.640,0.38067,-66.132,20.349,590.891,0.38142,-97.181,32.604,567.840,0.46042,80.334,6.285,547.649,0.44156,86.673,70.504,537.676,0.16277,90.408,51.301,514.588,0.36459,-21.643,109.368,648.788,0.28852,-52.495,119.171,642.484,0.29491,0.000,0.000,0.000,0.09931,40.020,112.559,644.575,0.39767,50.968,164.868,645.084,0.34502,29.004,241.152,609.343,0.18849,24.765,-85.723,579.090,0.87810,59.306,-80.436,581.483,0.88365,-8.859,-67.236,582.571,0.77172,77.087,-59.337,588.382,0.80532
45,41.227,-70.970,584.236,0.85033,21.982,-11.877,561.528,0.58710,-30.565,-24.305,566.835,0.39666,-70.304,19.735,572.569,0.39178,-106.137,34.210,560.824,0.35082,80.425,7.615,548.246,0.43827,76.812,69.789,532.346,0.10750,78.635,52.564,470.227,0.32966,-24.689,104.245,646.180,0.28231,-51.932,115.791,645.235,0.30725,0.000,0.000,0.000,0.08375,37.762,113.535,659.339,0.38014,48.042,170.309,669.518,0.39077,28.588,262.349,688.116,0.19033,24.165,-86.131,582.013,0.82375,58.241,-79.912,577.637,0.90034,-8.988,-69.975,587.948,0.78931,73.619,-56.743,562.241,0.82945
46,38.158,-69.791,580.328,0.85161,20.818,-10.619,566.690,0.57708,-32.105,-23.763,570.067,0.38008,-76.179,21.898,575.197,0.31694,-118.662,36.299,572.258,0.27758,78.809,8.392,555.530,0.42729,75.444,73.516,550.576,0.10967,77.732,53.888,482.139,0.36101,-24.725,105.233,647.464,0.30034,-54.272,123.760,654.380,0.31083,-31.802,206.476,617.962,0.17245,34.633,111.108,645.201,0.39771,41.387,154.141,586.459,0.36555,24.443,226.409,588.245,0.14937,21.132,-83.770,575.243,0.79726,56.277,-77.776,572.092,0.84181,-11.319,-66.480,564.288,0.73392,72.439,-56.715,568.822,0.78299
47,36.623,-69.484,577.833,0.87128,18.595,-8.485,561.278,0.60772,-36.666,-18.812,566.029,0.37218,-77.644,23.026,586.221,0.28374,-122.936,38.743,610.636,0.29280,76.818,10.973,550.815,0.39898,72.066,74.087,540.211,0.13786,75.737,52.749,476.991,0.42125,-27.920,105.510,649.128,0.29002,-48.972,111.492,582.079,0.26569,0.000,0.000,0.000,0.05409,34.639,113.757,660.580,0.37742,40.005,159.234,608.633,0.31540,23.369,226.359,579.047,0.13457,19.611,-83.345,572.303,0.83992,54.745,-77.857,577.741,0.82939,-13.186,-65.574,556.531,0.78227,72.634,-59.075,592.644,0.77396
