5,163.921323,56.113077,597.477382,181.556411,53.736740,619.975814,145.518496,55.054196,630.740542,193.028883,79.135298,625.320655,135.197349,78.668810,616.764585,200.328316,100.959643,639.101731,139.178998,103.093707,639.716827,171.136551,79.425020,631.668999,134.467125,70.601993,569.870024,179.852605,95.017338,627.057237,103.297218,64.103075,560.761021,154.569353,96.628567,658.879132,111.323142,83.401849,578.402911
6,163.975560,56.167151,596.975364,182.087497,53.870711,620.448910,145.676928,55.078353,631.136091,193.261760,79.102579,625.450882,135.334084,78.562900,618.372971,200.773025,100.856475,639.746619,138.657374,103.080612,638.645074,171.024167,79.399056,631.666863,133.714505,69.981323,566.790525,179.649304,95.076330,627.442107,103.256886,63.807105,560.018002,154.611559,96.744878,657.815303,111.298335,83.421561,577.240570
7,163.996589,56.270145,596.392406,182.509137,54.123883,620.866490,145.774201,55.089983,631.477749,193.506155,79.279382,625.604075,135.387594,78.510095,618.881636,201.079899,101.097637,639.633173,138.254785,103.088965,638.911213,170.546458,79.774578,631.772655,133.634004,69.737694,566.517391,179.488097,95.003785,626.965130,103.259818,63.732949,560.153779,154.389129,96.921791,657.529810,111.319403,83.762827,578.900247
8,164.012344,56.307051,596.237563,182.931098,54.387852,621.309283,145.930909,55.250614,631.740307,193.741777,79.486640,625.734219,135.437563,78.451146,619.113083,201.452261,101.288387,639.735573,137.911908,102.684337,637.437894,171.214296,80.005797,632.729291,133.278457,69.669816,566.263325,180.342125,95.443803,629.599693,103.525200,63.659410,560.407562,154.821079,97.005847,658.302206,111.771810,84.203271,580.187829
9,164.021808,56.332026,595.710438,183.415611,54.689558,621.967743,146.046116,55.433024,631.894524,194.218629,79.726105,626.452962,135.629002,78.652974,620.205837,201.796923,101.490970,639.734835,138.067871,102.810967,638.359141,171.570377,80.242292,633.582444,133.111076,69.627593,565.926235,180.329932,95.556583,629.711165,103.761124,63.586476,560.628565,155.225430,97.107018,658.933871,111.753455,84.259817,579.929498
10,164.004416,56.391790,595.454222,183.858692,54.976747,622.504212,146.288945,55.649752,632.967232,194.488029,79.833616,626.619759,135.686241,78.795070,620.504655,202.032761,101.438064,639.349763,138.311927,102.952883,638.988966,171.288162,80.024469,633.071714,133.047597,69.671920,565.680779,180.100193,95.486510,628.924951,103.860416,63.545551,561.046180,155.621186,97.245465,659.655049,112.083948,84.546537,580.948220
11,164.241625,56.453351,595.430225,184.401376,55.301926,623.304829,146.482436,55.831262,633.736634,194.708331,80.039322,626.559939,136.015555,78.949605,622.009492,202.270561,101.341141,638.758793,138.458738,103.157048,638.484011,171.124210,79.818301,632.059552,133.026087,69.754674,565.079591,179.984836,95.328432,628.282333,103.921666,63.490665,560.673873,156.019105,97.464706,660.308051,112.565878,85.023414,582.303790
12,164.199091,56.513077,595.416322,184.862115,55.533277,623.937808,146.616542,55.862028,634.051255,194.873264,80.253865,626.452398,136.073312,79.097617,622.243415,202.504780,101.226412,637.674955,138.071586,103.055545,637.021887,171.503273,80.015709,631.219635,133.061535,69.768923,564.961835,180.771453,95.606689,630.140924,104.178319,63.467558,561.237645,156.431103,97.587544,660.942731,112.580942,85.141629,582.031585
13,164.102489,56.569952,594.791059,185.407850,55.859160,624.960261,146.925625,55.921669,635.292375,195.141810,80.431380,626.525568,136.355886,79.355340,623.162379,202.706401,101.101157,635.910521,138.151463,103.317270,636.977156,171.899402,80.323151,632.187769,132.659296,69.841300,562.047105,181.413802,95.860772,631.804148,104.514727,63.478465,560.544426,156.066831,97.404711,659.395946,112.836409,85.443780,582.634593
14,164.039244,56.616902,594.767368,186.102032,56.217107,626.678165,147.209047,55.976146,636.379047,195.783619,80.641808,627.880859,136.483559,79.681998,623.739776,202.832054,101.175677,635.127799,138.037038,103.456087,636.334372,172.332681,80.785587,632.765186,132.643527,69.975898,561.450893,181.253025,95.957285,630.833137,104.955510,63.528318,561.490128,157.432201,97.967894,662.270745,112.876166,85.568987,582.274173
