5,209.072028,-24.650115,639.168374,239.337890,28.981493,618.282682,221.308249,16.278140,711.082850,252.701325,59.414248,604.646464,186.350003,31.394305,713.370653,249.646762,92.991001,584.053531,151.967879,39.856205,720.241681,258.386722,136.883675,757.794088,210.362989,111.749775,712.851825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,209.407627,-24.867457,639.876499,240.047720,28.738138,618.953064,221.871725,15.942605,711.733527,253.985577,58.898161,605.372996,186.740095,30.824005,714.668852,250.702303,92.068407,583.041633,152.316345,39.229379,721.413965,259.088361,136.435223,758.524190,211.074185,111.150437,715.085727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,209.576402,-25.061806,640.461573,240.433061,28.490684,619.636270,222.151695,15.606004,712.292132,255.121622,58.340291,606.140892,186.937944,30.267669,715.032496,251.479685,91.106214,581.578804,152.699176,38.631362,721.667771,258.924536,136.010614,758.871704,212.191567,110.422456,716.191955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,209.733706,-25.252186,640.980938,241.189245,28.234561,620.203578,222.732237,15.301395,712.773366,256.131857,57.754930,606.829789,187.105720,29.772671,715.370939,251.865229,90.092626,580.088614,152.897523,38.066517,721.950649,259.649756,135.535837,759.190480,213.361346,109.982799,716.484671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,209.877440,-25.444504,641.405456,241.847619,27.974778,620.716063,223.236470,15.007464,713.109173,257.454563,57.184907,607.325504,187.424138,29.284617,715.366717,252.767267,89.180070,579.090435,153.255351,37.493006,723.712787,260.564677,134.946878,759.468661,214.832029,110.003199,718.475446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,210.146917,-25.616100,641.794221,242.751485,27.738878,621.239374,223.889567,14.726505,713.683180,258.870215,56.587081,608.024505,187.836939,28.790904,715.286897,253.923723,88.370625,578.606381,153.632189,36.921638,724.534815,261.405985,134.282487,760.781353,216.072831,109.812801,719.354343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,210.489369,-25.758807,642.238971,243.395526,27.491601,621.806406,224.354964,14.470431,714.043251,260.019609,55.977476,608.503704,187.997930,28.307653,715.135770,254.448672,87.495313,577.227026,153.903960,36.385079,724.855301,262.479497,133.326593,761.018674,216.665453,109.346336,719.914144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,210.858138,-25.862571,642.716451,244.136187,27.257911,622.169291,225.015070,14.218333,714.296863,261.169427,55.495615,609.120651,188.421291,27.870404,715.260808,254.958000,86.669039,575.595985,154.331861,35.885271,726.809373,262.668583,132.513822,761.096342,217.213129,108.942743,720.373478,158.365875,147.392539,794.811848,0.000000,0.000000,0.000000,238.000296,160.625827,655.497173,0.000000,0.000000,0.000000
13,211.179612,-25.915593,643.276144,244.869041,27.023333,622.376777,225.507590,14.008623,714.360021,262.257093,55.067437,609.667868,188.865057,27.503518,715.197554,255.446916,85.816224,574.142835,154.882560,35.488246,727.038389,263.640138,131.892359,760.851558,218.434046,108.892388,722.954630,169.574689,138.531389,768.797050,0.000000,0.000000,0.000000,176.805496,122.774362,499.776189,0.000000,0.000000,0.000000
14,211.765906,-25.966537,643.975227,245.832833,26.791448,622.915004,226.216271,13.893816,714.514082,263.304390,54.649867,610.199979,189.308788,27.155949,715.252046,256.069500,84.960238,573.396916,155.553332,35.151284,727.060440,264.656448,131.196648,759.922946,219.339525,108.541355,723.189036,187.782028,139.584129,778.381937,0.000000,0.000000,0.000000,252.803449,166.775941,690.215201,0.000000,0.000000,0.000000
15,212.449634,-26.002602,644.964200,246.871469,26.571700,623.924477,226.951491,13.911207,715.254160,264.758320,54.247573,611.460037,189.896445,26.848140,716.525856,256.746350,84.124740,572.820740,156.277149,34.719091,728.731065,265.695832,130.675381,758.682647,220.712500,108.512731,724.885953,175.261485,135.460437,708.104272,0.000000,0.000000,0.000000,215.757278,141.711660,590.266265,0.000000,0.000000,0.000000
16,213.186146,-25.919768,646.418838,248.025901,26.374718,625.284002,227.742246,13.840032,715.800005,266.553956,53.888720,613.420316,190.717661,26.530141,716.729201,257.496856,83.169002,572.543415,157.198474,34.101916,729.146804,266.887085,130.120608,758.177317,222.108652,108.397175,725.508489,180.825271,126.490742,690.135326,0.000000,0.000000,0.000000,215.925523,140.020628,580.908855,0.000000,0.000000,0.000000
17,213.751964,-25.628229,647.315934,248.924192,26.184703,625.652135,228.416975,13.623072,716.031581,267.815306,53.579914,613.906112,191.083173,26.107130,716.902351,258.124124,81.850745,570.439465,157.846799,33.436190,729.441193,267.911678,129.390197,757.287376,223.201746,108.074763,725.499852,189.569777,124.828016,691.020297,0.000000,0.000000,0.000000,227.109063,146.044207,608.393937,0.000000,0.000000,0.000000
18,214.512381,-25.566764,648.240280,250.132406,25.990802,626.313155,229.298542,13.424948,716.572377,269.102386,53.331439,614.689912,191.795520,25.658896,717.848463,258.698247,80.584417,569.870013,158.731288,32.785919,730.373674,269.304231,128.802058,757.401207,223.996145,107.648046,725.818240,186.465993,121.934382,671.974848,0.000000,0.000000,0.000000,226.815788,145.242183,605.693251,0.000000,0.000000,0.000000
19,215.349914,-25.500279,649.720304,251.216098,25.798234,627.285908,229.818156,13.226876,716.697831,270.333779,53.074582,616.266377,192.480244,25.194333,718.010693,259.164234,79.231909,567.838474,159.407414,32.085102,730.519140,269.800408,127.981005,756.077715,224.751147,107.254776,726.423036,197.094630,125.000637,695.992658,0.000000,0.000000,0.000000,235.203769,149.207420,624.112430,0.000000,0.000000,0.000000
20,215.916012,-25.542491,651.163405,252.201428,25.631299,628.976436,230.439946,13.072003,717.861085,271.439235,52.808631,618.315204,193.249775,24.736003,718.462918,259.652112,78.112640,567.540713,160.358643,31.407726,731.478862,270.308889,127.368128,754.454442,226.214728,107.160761,727.831171,212.308009,128.958631,721.089251,0.000000,0.000000,0.000000,245.861067,155.039463,649.333931,0.000000,0.000000,0.000000
21,216.358490,-25.508118,651.862003,253.139665,25.551442,629.451604,231.014302,12.738912,718.447487,272.616266,52.608431,619.093462,194.075256,24.183981,719.216069,259.908034,76.939976,566.440819,161.137562,30.228222,732.335544,272.047634,126.693721,754.272840,227.734891,107.145809,729.704184,206.606483,127.371152,700.968337,0.000000,0.000000,0.000000,237.792736,150.259779,628.316222,0.000000,0.000000,0.000000
22,216.794456,-25.373881,652.247689,254.058434,25.457965,629.781862,231.592130,12.406699,718.746526,273.661441,52.478084,619.040421,194.857882,23.427780,720.536504,260.657294,75.565237,564.990753,161.934423,29.386143,734.023217,274.080212,125.917680,754.750151,229.330953,107.106687,732.447457,213.081260,127.899066,704.976343,0.000000,0.000000,0.000000,238.693472,151.205143,631.756080,0.000000,0.000000,0.000000
23,217.329643,-25.084639,652.976588,254.931133,25.348554,630.223287,232.375129,12.283508,719.343861,274.337181,52.415733,619.179857,195.557931,22.905529,721.826297,260.571414,74.377458,564.228338,162.779513,28.803710,736.052806,275.956000,125.134626,755.708129,231.010450,107.042642,735.026545,212.369675,126.544944,695.113607,0.000000,0.000000,0.000000,235.333122,148.690591,621.560921,0.000000,0.000000,0.000000
24,217.665819,-24.762302,653.228165,255.671301,25.328474,630.490286,232.941613,12.185655,719.409972,274.582741,52.656257,618.845681,195.988891,22.275080,722.432960,260.429085,73.163406,563.516832,163.367144,28.452172,737.521155,277.769108,124.314254,756.811074,232.770242,107.045954,737.843696,217.651294,125.804511,695.872094,0.000000,0.000000,0.000000,239.163545,150.341972,629.915945,0.000000,0.000000,0.000000
25,217.805159,-24.285290,652.909728,256.091449,25.364448,630.400666,233.511640,12.312812,719.532459,274.777174,52.818629,618.731106,196.542655,22.136756,723.604630,260.307311,71.953778,562.888511,163.954357,28.403863,739.016846,279.191815,123.505627,757.821306,234.143741,107.225797,740.217734,221.846034,125.061134,693.952460,0.000000,0.000000,0.000000,239.376310,149.630458,628.012723,0.000000,0.000000,0.000000
26,217.639203,-23.635592,652.080989,256.238497,25.627750,629.909349,233.825585,12.775072,718.855343,274.498845,52.770263,617.245092,196.978699,22.307362,723.668065,259.582990,71.068454,562.228040,164.551962,28.705170,738.410768,280.520603,122.712274,758.892946,235.720546,107.558723,740.924956,226.722609,124.103849,694.979054,274.238685,97.365345,804.941463,243.718611,151.800007,636.964384,0.000000,0.000000,0.000000
27,217.478861,-23.369268,651.594937,256.341509,26.050969,629.117880,234.109746,13.054960,718.592101,274.235175,52.936641,617.336770,197.396807,22.802349,723.369540,259.544022,70.367290,562.015622,165.122843,29.360664,737.448882,281.637534,122.233903,758.778766,236.300548,107.334143,739.469554,230.902850,123.343987,697.666213,334.816904,183.981647,812.403313,248.080037,154.441786,647.153848,0.000000,0.000000,0.000000
28,217.272306,-23.245289,650.983335,256.398504,26.047598,628.759771,234.431107,13.343371,717.776243,273.792710,53.092519,617.009667,197.800180,23.778179,722.729467,259.597014,69.517040,562.512812,165.694064,30.283940,738.045404,282.579735,121.508800,756.592551,236.837670,106.524195,736.351236,234.435304,122.544830,699.851177,363.674572,200.477935,872.015784,252.251985,156.609719,655.435206,0.000000,0.000000,0.000000
29,217.005810,-23.078308,650.941985,256.308754,26.071245,628.795082,234.669565,13.665090,717.206498,273.554692,53.032695,616.522123,198.168197,24.685931,722.304034,258.981314,68.421566,563.546020,166.225427,31.776163,737.745229,283.475026,120.390371,753.867381,237.265456,105.719746,732.876327,237.910323,121.857774,700.840427,359.360584,200.103650,942.467775,255.140870,158.254548,661.647105,0.000000,0.000000,0.000000
30,216.544944,-22.903586,651.181642,256.021746,25.975977,628.464047,234.896848,14.004625,716.543689,272.925970,52.825812,615.337087,198.466289,25.451782,721.581103,258.072885,67.322970,562.131653,167.119166,32.623223,738.045055,283.908798,119.685744,754.600638,238.074697,105.565297,734.070130,240.959116,121.217819,700.582467,339.369802,187.511594,906.098359,257.138115,159.466513,665.842953,0.000000,0.000000,0.000000
31,216.254854,-22.729445,650.989318,255.763945,25.881940,628.435012,234.878299,14.415022,716.402415,272.077032,52.808614,613.458186,198.543776,26.471100,721.683587,257.341650,66.399129,563.288336,167.995442,33.702958,738.096055,284.057785,118.908643,752.662084,238.033052,105.044049,732.239932,243.293577,120.625650,700.048227,310.938041,174.874779,845.670151,258.337197,160.219743,668.856425,0.000000,0.000000,0.000000
32,216.102379,-22.533959,651.364607,255.391922,25.772297,628.466591,234.232558,14.831246,715.426093,271.485431,53.087554,613.219636,198.213141,27.788901,721.606611,256.907798,65.607252,565.748164,168.776606,34.594632,738.175108,284.222707,118.123953,750.265073,237.860487,104.745572,729.339800,244.907747,120.206155,699.957615,296.193079,162.220579,822.337301,258.847977,160.671718,670.477794,0.000000,0.000000,0.000000
